CustomerID,LastTransaction,Frequency,Monetary_Sum,Monetary_Min,Monetary_Max,Monetary_Median,Recency_Days,Recency_Months,Outlier_Flag,Cluster,Segment_Name
15453.0,2011-12-08 10:59:00,7,1388.37,0.29,30.0,3.295,1,0.03,1,1,Champions / Loyal
15454.0,2010-12-12 14:21:00,1,179.1,0.95,21.9,5.9,362,11.89,1,0,Lost / Low Value
15456.0,2011-03-01 13:51:00,3,447.22,0.63,30.24,6.300000000000001,283,9.3,1,2,Recent / Potential Loyal
15457.0,2011-03-22 15:31:00,1,237.07,0.58,19.9,3.3,262,8.61,1,0,Lost / Low Value
15458.0,2011-11-14 13:08:00,1,161.64,15.0,39.599999999999994,19.919999999999998,25,0.82,1,3,At Risk / Occasional
15460.0,2010-12-20 16:08:00,1,216.76,0.55,13.2,2.75,354,11.63,1,0,Lost / Low Value
15462.0,2011-09-06 13:11:00,3,234.6,15.0,45.0,15.0,94,3.09,1,2,Recent / Potential Loyal
15463.0,2011-11-10 12:57:00,1,126.14,6.84,30.599999999999998,15.8,29,0.95,1,3,At Risk / Occasional
15466.0,2011-09-15 14:08:00,1,334.53,0.42,19.8,4.2,85,2.79,1,0,Lost / Low Value
15467.0,2011-11-30 14:17:00,3,524.88,1.25,46.8,7.5,9,0.3,1,3,At Risk / Occasional
15468.0,2011-10-19 13:49:00,2,467.51,13.28,25.200000000000003,19.799999999999997,51,1.68,1,3,At Risk / Occasional
15469.0,2011-10-20 16:21:00,2,538.55,9.959999999999999,83.2,18.795,50,1.64,1,3,At Risk / Occasional
15471.0,2011-12-07 14:12:00,1,469.48,0.55,81.6,3.75,2,0.07,1,3,At Risk / Occasional
15472.0,2011-08-18 15:17:00,1,371.56,0.6,16.6,3.9250000000000003,113,3.71,1,0,Lost / Low Value
15473.0,2011-11-25 15:15:00,7,1771.2,102.0,306.0,163.2,14,0.46,1,1,Champions / Loyal
15475.0,2011-09-23 15:20:00,1,454.10999999999996,9.959999999999999,47.8,15.0,77,2.53,1,0,Lost / Low Value
15478.0,2011-10-30 14:19:00,2,1441.42,1.25,118.8,21.65,40,1.31,1,2,Recent / Potential Loyal
15480.0,2011-08-15 14:32:00,1,905.5,2.2800000000000002,89.25,16.6,116,3.81,1,0,Lost / Low Value
15483.0,2011-07-01 13:07:00,4,233.81,0.19,17.4,1.9500000000000002,161,5.29,1,2,Recent / Potential Loyal
15484.0,2011-12-08 15:03:00,4,3594.31,1.25,118.80000000000001,13.100000000000001,1,0.03,1,1,Champions / Loyal
15485.0,2011-11-09 14:31:00,3,2575.0,1.25,204.0,26.189999999999998,30,0.99,1,1,Champions / Loyal
15488.0,2011-09-08 10:11:00,1,91.32000000000001,15.0,76.32000000000001,45.660000000000004,92,3.02,1,0,Lost / Low Value
15489.0,2011-11-17 08:53:00,3,1134.28,9.959999999999999,60.839999999999996,17.700000000000003,22,0.72,1,1,Champions / Loyal
15491.0,2011-09-05 15:56:00,6,3100.09,2.2800000000000002,88.80000000000001,16.5,95,3.12,1,2,Recent / Potential Loyal
15492.0,2011-11-11 14:53:00,2,659.4599999999999,5.04,50.0,17.34,28,0.92,1,3,At Risk / Occasional
15493.0,2011-11-07 12:04:00,5,2001.8,0.58,51.0,5.1,32,1.05,1,1,Champions / Loyal
15494.0,2011-11-18 14:51:00,2,1299.23,0.42,59.400000000000006,7.5,21,0.69,1,2,Recent / Potential Loyal
15497.0,2011-11-22 11:51:00,2,1262.2,30.0,232.0,79.2,17,0.56,1,3,At Risk / Occasional
15500.0,2011-12-01 13:47:00,4,1131.56,5.04,35.400000000000006,16.5,8,0.26,1,1,Champions / Loyal
15502.0,2011-11-24 12:48:00,12,10384.93,5.25,3155.95,19.799999999999997,15,0.49,1,1,Champions / Loyal
15503.0,2010-12-12 10:57:00,1,147.09,0.42,9.95,1.65,362,11.89,1,0,Lost / Low Value
15504.0,2011-09-19 13:45:00,1,52.83,0.75,7.5,3.75,81,2.66,1,0,Lost / Low Value
15505.0,2011-10-18 07:56:00,5,3610.96,2.88,177.0,17.700000000000003,52,1.71,1,1,Champions / Loyal
15506.0,2011-11-17 12:11:00,3,979.26,0.29,60.0,4.025,22,0.72,1,1,Champions / Loyal
15507.0,2011-06-21 11:19:00,1,492.36,1.65,29.849999999999998,7.925000000000001,171,5.62,1,0,Lost / Low Value
15508.0,2011-06-03 15:43:00,6,1000.27,0.38,45.0,8.3,189,6.21,1,2,Recent / Potential Loyal
15510.0,2011-01-13 12:10:00,1,250.0,250.0,250.0,250.0,330,10.84,1,0,Lost / Low Value
15511.0,2011-11-28 09:43:00,5,909.23,0.29,38.25,4.15,11,0.36,1,1,Champions / Loyal
15512.0,2011-07-07 10:20:00,2,121.0,10.0,23.4,15.299999999999999,155,5.09,1,0,Lost / Low Value
15514.0,2011-11-27 14:40:00,11,4139.46,0.42,734.4000000000001,10.14,12,0.39,1,1,Champions / Loyal
15516.0,2011-10-26 10:51:00,3,62.43,0.78,8.67,4.15,44,1.45,1,3,At Risk / Occasional
15517.0,2011-04-20 14:02:00,1,267.03,1.25,30.599999999999998,7.8,233,7.65,1,0,Lost / Low Value
15518.0,2011-10-06 13:05:00,8,1942.45,0.84,37.5,6.6,64,2.1,1,1,Champions / Loyal
15520.0,2011-12-08 10:58:00,1,343.5,9.48,34.68,20.04,1,0.03,1,3,At Risk / Occasional
15521.0,2011-10-30 13:42:00,8,3000.2,0.84,250.0,10.5,40,1.31,1,1,Champions / Loyal
15522.0,2011-11-07 11:26:00,2,398.84,0.12,39.839999999999996,3.3,32,1.05,1,3,At Risk / Occasional
15523.0,2011-09-16 16:29:00,1,412.01000000000005,2.08,232.50000000000003,10.0,84,2.76,1,0,Lost / Low Value
15524.0,2011-11-15 12:09:00,1,440.0,440.0,440.0,440.0,24,0.79,1,3,At Risk / Occasional
15525.0,2011-12-07 14:43:00,3,825.92,0.29,29.849999999999998,2.95,2,0.07,1,1,Champions / Loyal
15526.0,2011-11-06 15:04:00,2,148.44,2.5,119.39999999999999,13.27,33,1.08,1,3,At Risk / Occasional
15527.0,2011-11-21 12:17:00,8,2429.78,0.42,91.80000000000001,8.5,18,0.59,1,1,Champions / Loyal
15528.0,2011-03-30 16:14:00,1,229.33,0.65,58.0,4.16,254,8.34,1,0,Lost / Low Value
15529.0,2011-11-17 11:29:00,11,3995.23,0.39,59.400000000000006,4.25,22,0.72,1,1,Champions / Loyal
15530.0,2011-11-18 12:25:00,4,1502.35,1.65,51.0,12.2,21,0.69,1,1,Champions / Loyal
15531.0,2011-12-01 18:43:00,2,2007.44,0.39,54.75,6.555,8,0.26,1,1,Champions / Loyal
15532.0,2011-11-14 14:51:00,4,1580.93,0.75,35.400000000000006,4.25,25,0.82,1,1,Champions / Loyal
15533.0,2011-11-20 15:35:00,3,807.57,0.5700000000000001,79.19999999999999,7.95,19,0.62,1,1,Champions / Loyal
15535.0,2011-06-19 16:02:00,4,536.4,1.69,30.0,4.95,173,5.68,1,2,Recent / Potential Loyal
15537.0,2011-06-29 13:10:00,1,110.92,0.75,19.8,3.75,163,5.35,1,0,Lost / Low Value
15539.0,2011-12-02 13:36:00,1,538.46,1.26,61.199999999999996,10.2,7,0.23,1,3,At Risk / Occasional
15540.0,2011-11-28 13:51:00,1,213.3,2.52,30.0,14.850000000000001,11,0.36,1,3,At Risk / Occasional
15541.0,2011-08-17 14:58:00,1,85.13000000000001,0.84,8.850000000000001,2.08,114,3.75,1,0,Lost / Low Value
15543.0,2011-02-24 15:26:00,1,127.86,0.85,11.8,3.4,288,9.46,1,0,Lost / Low Value
15544.0,2011-11-30 16:43:00,9,3546.71,5.04,33.2,13.2,9,0.3,1,1,Champions / Loyal
15545.0,2011-10-16 13:24:00,2,292.71999999999997,0.55,23.25,2.55,54,1.77,1,3,At Risk / Occasional
15547.0,2011-12-02 12:52:00,14,4954.84,0.39,201.6,5.0,7,0.23,1,1,Champions / Loyal
15549.0,2011-09-23 16:22:00,3,1693.26,0.78,124.80000000000001,10.5,77,2.53,1,2,Recent / Potential Loyal
15550.0,2011-12-05 15:38:00,4,575.63,0.78,39.6,7.5,4,0.13,1,1,Champions / Loyal
15551.0,2011-11-03 12:37:00,1,436.06,2.73,40.56,15.0,36,1.18,1,3,At Risk / Occasional
15552.0,2011-05-06 14:47:00,1,90.12,0.95,15.0,2.95,217,7.13,1,0,Lost / Low Value
15553.0,2011-10-10 14:02:00,1,437.23,0.42,26.55,6.53,60,1.97,1,3,At Risk / Occasional
15554.0,2011-03-07 09:00:00,1,217.2,10.2,19.9,15.6,277,9.1,1,0,Lost / Low Value
15555.0,2011-11-27 16:19:00,16,4805.17,0.3,76.5,3.8,12,0.39,1,1,Champions / Loyal
15556.0,2011-11-15 16:08:00,1,279.77,0.78,50.0,6.0,24,0.79,1,3,At Risk / Occasional
15557.0,2011-11-11 12:46:00,1,473.65000000000003,2.08,90.0,20.73,28,0.92,1,3,At Risk / Occasional
15561.0,2011-11-28 11:07:00,4,800.59,5.1,118.80000000000001,20.0,11,0.36,1,1,Champions / Loyal
15562.0,2010-12-23 09:55:00,1,134.55,134.55,134.55,134.55,351,11.53,1,0,Lost / Low Value
15563.0,2011-11-17 14:50:00,4,1400.44,1.3,59.400000000000006,8.7,22,0.72,1,1,Champions / Loyal
15565.0,2011-10-20 14:33:00,2,173.16,16.5,30.599999999999998,21.330000000000002,50,1.64,1,3,At Risk / Occasional
15567.0,2011-11-21 10:48:00,1,186.01,5.76,99.84,17.34,18,0.59,1,3,At Risk / Occasional
15568.0,2011-12-07 11:27:00,3,758.29,0.85,99.60000000000001,10.08,2,0.07,1,1,Champions / Loyal
15569.0,2011-08-28 10:15:00,5,1375.71,0.5700000000000001,244.79999999999998,3.75,103,3.38,1,2,Recent / Potential Loyal
15570.0,2011-12-02 14:47:00,12,4165.52,0.42,45.0,12.600000000000001,7,0.23,1,1,Champions / Loyal
15571.0,2011-11-28 10:02:00,4,650.4300000000001,0.39,89.25,4.95,11,0.36,1,1,Champions / Loyal
15572.0,2011-12-05 10:09:00,7,2552.86,0.58,195.0,7.5,4,0.13,1,1,Champions / Loyal
15573.0,2011-11-08 11:38:00,2,607.45,0.21,38.25,3.525,31,1.02,1,3,At Risk / Occasional
15574.0,2011-06-15 12:01:00,4,702.25,0.29,38.25,2.1,177,5.81,1,2,Recent / Potential Loyal
15576.0,2011-11-02 12:03:00,1,940.6700000000001,5.9,239.04000000000002,11.7,37,1.22,1,3,At Risk / Occasional
15577.0,2011-07-11 17:03:00,3,258.88,0.39,24.900000000000002,4.949999999999999,151,4.96,1,2,Recent / Potential Loyal
15578.0,2011-06-30 13:03:00,1,127.1,0.55,39.6,2.1,162,5.32,1,0,Lost / Low Value
15579.0,2011-10-02 12:45:00,2,348.6,0.85,25.0,5.9,68,2.23,1,3,At Risk / Occasional
15582.0,2011-11-15 09:55:00,3,682.9100000000001,5.04,35.400000000000006,15.0,24,0.79,1,2,Recent / Potential Loyal
15584.0,2011-11-16 10:55:00,4,725.11,0.85,45.0,4.25,23,0.76,1,1,Champions / Loyal
15585.0,2011-06-16 08:38:00,1,455.3,4.5600000000000005,39.599999999999994,14.850000000000001,176,5.78,1,0,Lost / Low Value
15587.0,2011-10-20 13:37:00,4,913.6800000000001,30.599999999999998,244.08,81.36,50,1.64,1,2,Recent / Potential Loyal
15589.0,2011-03-29 09:54:00,3,478.53000000000003,9.95,30.0,15.6,255,8.38,1,2,Recent / Potential Loyal
15592.0,2011-10-24 08:59:00,1,388.58,6.64,60.0,14.385,46,1.51,1,3,At Risk / Occasional
15593.0,2011-09-30 11:46:00,1,199.8,10.2,83.4,19.799999999999997,70,2.3,1,0,Lost / Low Value
15594.0,2011-11-24 08:53:00,5,1771.78,5.88,39.599999999999994,17.0,15,0.49,1,1,Champions / Loyal
15596.0,2011-08-31 10:55:00,5,1406.59,5.95,39.8,15.9,100,3.29,1,2,Recent / Potential Loyal
15597.0,2011-11-04 13:26:00,1,324.57,4.5600000000000005,30.599999999999998,15.0,35,1.15,1,3,At Risk / Occasional
15598.0,2011-10-17 16:04:00,1,240.68,6.959999999999999,24.96,17.700000000000003,53,1.74,1,3,At Risk / Occasional
15599.0,2011-11-13 11:44:00,2,761.74,5.04,35.400000000000006,13.200000000000001,26,0.85,1,3,At Risk / Occasional
15601.0,2011-11-28 15:15:00,14,6776.56,4.5600000000000005,71.4,15.0,11,0.36,1,1,Champions / Loyal
15602.0,2011-12-01 14:14:00,9,1297.8700000000001,2.9,93.6,19.259999999999998,8,0.26,1,1,Champions / Loyal
15603.0,2011-09-22 10:04:00,1,48.480000000000004,13.919999999999998,34.56,24.240000000000002,78,2.56,1,0,Lost / Low Value
15604.0,2011-10-18 14:47:00,1,216.39,6.64,29.880000000000003,11.7,52,1.71,1,3,At Risk / Occasional
15605.0,2011-11-03 14:17:00,5,1198.23,10.08,50.400000000000006,16.5,36,1.18,1,1,Champions / Loyal
15606.0,2011-10-09 15:47:00,9,2920.16,10.08,90.0,30.599999999999998,61,2.0,1,1,Champions / Loyal
15607.0,2011-01-07 12:44:00,1,104.76,2.2800000000000002,17.0,4.5600000000000005,336,11.04,1,0,Lost / Low Value
15608.0,2011-11-11 13:20:00,4,1093.68,9.95,107.28,16.15,28,0.92,1,1,Champions / Loyal
15609.0,2011-06-08 13:00:00,1,298.48,11.5,30.0,15.975,184,6.04,1,0,Lost / Low Value
15610.0,2011-10-19 10:36:00,1,112.46000000000001,13.52,25.0,19.07,51,1.68,1,3,At Risk / Occasional
15611.0,2011-11-30 12:36:00,13,1591.45,6.0,214.8,25.200000000000003,9,0.3,1,1,Champions / Loyal
15612.0,2011-11-03 14:52:00,2,195.15,15.0,89.25,19.55,36,1.18,1,3,At Risk / Occasional
15618.0,2011-11-07 08:34:00,4,776.851,0.001,30.0,17.25,32,1.05,1,2,Recent / Potential Loyal
15619.0,2011-11-29 08:14:00,1,336.40000000000003,91.80000000000001,145.0,99.60000000000001,10,0.33,1,3,At Risk / Occasional
15620.0,2011-10-14 12:41:00,3,1553.18,2.52,31.6,15.0,56,1.84,1,2,Recent / Potential Loyal
15621.0,2011-12-05 14:01:00,4,1293.03,1.95,236.88,70.08,4,0.13,1,1,Champions / Loyal
15622.0,2011-10-27 16:44:00,9,3709.56,6.6000000000000005,49.95,17.700000000000003,43,1.41,1,1,Champions / Loyal
15623.0,2011-07-21 17:26:00,1,301.03,9.899999999999999,19.9,15.8,141,4.63,1,0,Lost / Low Value
15624.0,2011-08-15 11:38:00,4,588.13,6.24,35.400000000000006,17.700000000000003,116,3.81,1,2,Recent / Potential Loyal
15625.0,2011-08-28 10:21:00,4,1534.26,10.2,69.6,19.799999999999997,103,3.38,1,2,Recent / Potential Loyal
15626.0,2011-09-26 10:03:00,2,675.8,5.76,39.8,13.5,74,2.43,1,2,Recent / Potential Loyal
15628.0,2011-12-05 10:24:00,9,2870.2400000000002,6.959999999999999,66.0,15.299999999999999,4,0.13,1,1,Champions / Loyal
15630.0,2011-10-25 15:36:00,2,1186.35,6.959999999999999,59.8,19.86,45,1.48,1,2,Recent / Potential Loyal
15632.0,2011-11-24 09:51:00,8,3285.31,2.88,79.19999999999999,15.9,15,0.49,1,1,Champions / Loyal
15634.0,2011-11-22 16:28:00,1,243.55,10.2,29.700000000000003,15.0,17,0.56,1,3,At Risk / Occasional
15636.0,2011-09-11 11:17:00,2,724.76,11.5,71.6,20.4,89,2.92,1,2,Recent / Potential Loyal
15637.0,2011-10-18 08:28:00,1,223.36,6.64,30.0,14.850000000000001,52,1.71,1,3,At Risk / Occasional
15639.0,2011-07-28 14:30:00,1,425.32,5.04,39.8,10.5,134,4.4,1,0,Lost / Low Value
15641.0,2011-08-26 14:04:00,4,1887.2,2.88,59.400000000000006,15.0,105,3.45,1,2,Recent / Potential Loyal
15643.0,2011-06-01 07:38:00,3,664.0,6.6000000000000005,66.4,15.3,191,6.27,1,2,Recent / Potential Loyal
15644.0,2011-06-26 14:54:00,4,813.0,0.42,22.950000000000003,2.9,166,5.45,1,2,Recent / Potential Loyal
15645.0,2011-11-21 11:55:00,1,612.01,0.39,81.6,9.1,18,0.59,1,3,At Risk / Occasional
15646.0,2011-07-05 09:53:00,3,447.64000000000004,2.88,22.5,13.0,157,5.16,1,2,Recent / Potential Loyal
15648.0,2011-05-19 15:53:00,2,657.35,15.0,58.0,19.9,204,6.7,1,2,Recent / Potential Loyal
15651.0,2011-11-03 08:41:00,3,646.3,5.04,85.92,15.299999999999999,36,1.18,1,2,Recent / Potential Loyal
15652.0,2011-09-09 14:22:00,1,337.74,7.0200000000000005,49.800000000000004,9.9,91,2.99,1,0,Lost / Low Value
15653.0,2011-09-08 10:49:00,2,877.4399999999999,10.2,414.71999999999997,13.799999999999999,92,3.02,1,2,Recent / Potential Loyal
15654.0,2011-11-30 13:08:00,2,922.53,14.850000000000001,111.30000000000001,33.0,9,0.3,1,3,At Risk / Occasional
15655.0,2011-04-10 15:25:00,1,560.67,10.2,25.5,15.0,243,7.98,1,0,Lost / Low Value
15656.0,2011-10-25 14:56:00,4,748.5,6.959999999999999,30.0,15.299999999999999,45,1.48,1,2,Recent / Potential Loyal
15657.0,2011-11-17 12:19:00,1,30.0,30.0,30.0,30.0,22,0.72,1,3,At Risk / Occasional
15658.0,2011-06-02 15:22:00,5,1024.1000000000001,7.5,76.5,17.55,190,6.24,1,2,Recent / Potential Loyal
15659.0,2011-10-27 09:23:00,1,306.45,15.0,49.5,30.599999999999998,43,1.41,1,3,At Risk / Occasional
15660.0,2011-11-14 16:58:00,9,1600.86,4.5600000000000005,47.2,16.5,25,0.82,1,1,Champions / Loyal
15661.0,2011-01-26 13:56:00,2,309.8,6.6000000000000005,174.0,6.6000000000000005,317,10.41,1,0,Lost / Low Value
15663.0,2011-08-25 15:50:00,1,138.14,11.9,23.4,15.0,106,3.48,1,0,Lost / Low Value
15664.0,2011-10-20 10:57:00,1,386.43,9.959999999999999,40.56,18.75,50,1.64,1,3,At Risk / Occasional
15665.0,2011-06-24 14:57:00,2,2242.01,2.55,71.4,16.5,168,5.52,1,2,Recent / Potential Loyal
15667.0,2011-10-31 10:56:00,1,301.32,9.36,41.400000000000006,19.799999999999997,39,1.28,1,3,At Risk / Occasional
15668.0,2011-05-06 10:39:00,1,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001,217,7.13,1,0,Lost / Low Value
15669.0,2011-10-30 16:03:00,4,684.34,2.88,85.92,16.6,40,1.31,1,2,Recent / Potential Loyal
15670.0,2011-02-16 10:50:00,1,173.05,10.0,19.8,15.0,296,9.72,1,0,Lost / Low Value
15671.0,2011-11-21 12:43:00,7,2657.13,6.959999999999999,306.0,17.775000000000002,18,0.59,1,1,Champions / Loyal
15673.0,2011-09-12 16:12:00,4,2881.02,2.8499999999999996,110.5,15.0,88,2.89,1,2,Recent / Potential Loyal
15674.0,2011-09-27 15:17:00,5,2446.6,4.5600000000000005,334.71,17.700000000000003,73,2.4,1,2,Recent / Potential Loyal
15675.0,2011-09-19 13:48:00,3,323.69,4.0,27.36,16.5,81,2.66,1,2,Recent / Potential Loyal
15676.0,2011-11-21 12:40:00,3,3435.76,5.04,63.6,15.149999999999999,18,0.59,1,1,Champions / Loyal
15677.0,2011-10-21 15:36:00,1,657.23,9.959999999999999,44.550000000000004,17.34,49,1.61,1,3,At Risk / Occasional
15678.0,2011-10-18 09:25:00,1,352.7,10.2,62.400000000000006,21.65,52,1.71,1,3,At Risk / Occasional
15679.0,2011-11-15 16:19:00,4,781.28,0.48,33.0,4.975,24,0.79,1,1,Champions / Loyal
15680.0,2011-11-30 13:46:00,3,1333.68,4.68,62.400000000000006,15.0,9,0.3,1,1,Champions / Loyal
15681.0,2011-11-14 16:30:00,5,1426.16,7.800000000000001,68.0,23.6,25,0.82,1,1,Champions / Loyal
15683.0,2011-08-14 12:56:00,1,193.75,10.2,40.8,17.55,117,3.84,1,0,Lost / Low Value
15687.0,2011-12-01 08:33:00,9,2993.1,10.0,51.0,17.0,8,0.26,1,1,Champions / Loyal
15689.0,2011-08-12 09:37:00,2,254.1,12.600000000000001,81.0,15.3,119,3.91,1,0,Lost / Low Value
15690.0,2011-12-05 15:59:00,2,239.76,4.5600000000000005,46.8,10.08,4,0.13,1,3,At Risk / Occasional
15691.0,2011-04-01 15:13:00,1,136.8,45.0,91.8,68.4,252,8.28,1,0,Lost / Low Value
15692.0,2011-11-11 14:12:00,1,191.04,6.959999999999999,24.900000000000002,17.55,28,0.92,1,3,At Risk / Occasional
15694.0,2011-12-09 09:44:00,14,6479.4,12.5,406.8,60.6,0,0.0,1,1,Champions / Loyal
15695.0,2011-03-18 08:32:00,2,409.98,11.7,38.25,17.700000000000003,266,8.74,1,0,Lost / Low Value
15696.0,2011-11-06 14:02:00,8,2736.46,0.85,59.95,15.0,33,1.08,1,1,Champions / Loyal
15699.0,2011-11-22 08:26:00,1,309.65,10.08,29.95,16.65,17,0.56,1,3,At Risk / Occasional
15700.0,2011-06-20 16:53:00,2,696.68,1.26,40.8,6.52,172,5.65,1,2,Recent / Potential Loyal
15701.0,2011-12-07 14:39:00,4,1542.14,0.19,29.95,4.95,2,0.07,1,1,Champions / Loyal
15703.0,2011-03-20 10:51:00,1,211.5,15.0,107.10000000000001,30.599999999999998,264,8.67,1,0,Lost / Low Value
15704.0,2011-07-22 13:35:00,4,2293.62,0.42,118.80000000000001,15.9,140,4.6,1,2,Recent / Potential Loyal
15705.0,2011-05-22 15:37:00,1,143.1,15.9,60.0,15.9,201,6.6,1,0,Lost / Low Value
15706.0,2011-10-07 10:09:00,4,1060.56,9.95,102.0,15.9,63,2.07,1,2,Recent / Potential Loyal
15707.0,2011-11-04 14:35:00,4,945.58,0.29,45.0,3.36,35,1.15,1,2,Recent / Potential Loyal
15708.0,2011-10-30 10:54:00,7,3364.2400000000002,0.39,65.4,8.5,40,1.31,1,1,Champions / Loyal
15709.0,2011-03-01 10:38:00,1,133.25,16.35,38.160000000000004,18.4,283,9.3,1,0,Lost / Low Value
15712.0,2011-11-30 14:09:00,5,1072.3600000000001,9.95,101.76,16.5,9,0.3,1,1,Champions / Loyal
15713.0,2011-07-19 13:34:00,2,356.7,6.959999999999999,53.1,15.8,143,4.7,1,0,Lost / Low Value
15714.0,2011-11-28 11:26:00,2,330.88,0.85,41.6,5.04,11,0.36,1,3,At Risk / Occasional
15716.0,2011-07-17 11:59:00,4,1118.81,0.55,81.6,5.925000000000001,145,4.76,1,2,Recent / Potential Loyal
15717.0,2011-04-19 13:21:00,1,150.3,10.2,35.400000000000006,19.8,234,7.69,1,0,Lost / Low Value
15719.0,2011-11-07 12:29:00,13,5045.61,0.55,39.0,4.16,32,1.05,1,1,Champions / Loyal
15720.0,2011-11-15 14:48:00,1,598.73,0.39,62.400000000000006,2.95,24,0.79,1,3,At Risk / Occasional
15721.0,2011-11-28 12:14:00,1,507.08,0.65,70.80000000000001,3.75,11,0.36,1,3,At Risk / Occasional
15722.0,2011-11-04 11:43:00,5,2222.56,1.45,231.0,23.700000000000003,35,1.15,1,1,Champions / Loyal
15723.0,2010-12-10 11:12:00,1,203.1,0.65,29.849999999999998,2.95,364,11.96,1,0,Lost / Low Value
15724.0,2011-05-22 14:40:00,2,218.25,10.5,35.7,17.700000000000003,201,6.6,1,0,Lost / Low Value
15725.0,2011-11-24 14:51:00,1,415.25,4.68,33.0,11.68,15,0.49,1,3,At Risk / Occasional
15727.0,2011-11-23 12:36:00,7,5178.96,0.55,250.0,13.200000000000001,16,0.53,1,1,Champions / Loyal
15729.0,2011-05-11 12:36:00,1,85.0,15.0,23.0,15.0,212,6.96,1,0,Lost / Low Value
15730.0,2011-10-05 12:31:00,3,1120.88,6.24,33.0,15.0,65,2.14,1,2,Recent / Potential Loyal
15732.0,2011-05-11 14:24:00,2,294.12,10.5,39.0,17.1,212,6.96,1,0,Lost / Low Value
15733.0,2011-03-02 09:05:00,1,162.3,11.9,19.799999999999997,16.45,282,9.26,1,0,Lost / Low Value
15734.0,2011-08-17 10:50:00,2,1339.45,9.959999999999999,207.50000000000003,33.1,114,3.75,1,2,Recent / Potential Loyal
15737.0,2011-11-25 11:21:00,8,1205.1200000000001,6.2,41.6,16.5,14,0.46,1,1,Champions / Loyal
15738.0,2011-11-21 08:26:00,16,4812.42,6.8,98.10000000000001,19.799999999999997,18,0.59,1,1,Champions / Loyal
15739.0,2011-10-04 13:42:00,1,449.12,23.8,107.28,50.81999999999999,66,2.17,1,3,At Risk / Occasional
15740.0,2011-10-21 14:29:00,1,154.88,6.959999999999999,28.080000000000002,17.34,49,1.61,1,3,At Risk / Occasional
15743.0,2011-11-23 17:19:00,4,784.46,0.42,35.7,7.5,16,0.53,1,1,Champions / Loyal
15744.0,2011-09-23 09:52:00,1,34.8,6.959999999999999,13.919999999999998,13.919999999999998,77,2.53,1,0,Lost / Low Value
15745.0,2011-11-20 13:45:00,4,1094.59,4.68,59.400000000000006,17.55,19,0.62,1,1,Champions / Loyal
15746.0,2011-07-28 15:21:00,1,196.88,1.25,18.75,5.475,134,4.4,1,0,Lost / Low Value
15747.0,2011-11-27 12:26:00,3,974.04,1.65,69.6,6.24,12,0.39,1,1,Champions / Loyal
15748.0,2011-10-30 12:51:00,1,149.31,1.25,19.5,6.25,40,1.31,1,3,At Risk / Occasional
15750.0,2011-12-07 12:34:00,8,2465.48,0.78,40.8,6.24,2,0.07,1,1,Champions / Loyal
15752.0,2011-10-31 11:37:00,7,2637.38,0.38,50.400000000000006,4.95,39,1.28,1,1,Champions / Loyal
15753.0,2011-02-08 12:41:00,1,79.2,79.2,79.2,79.2,304,9.99,1,0,Lost / Low Value
15754.0,2011-10-19 14:40:00,3,458.57,11.7,25.200000000000003,16.5,51,1.68,1,2,Recent / Potential Loyal
15755.0,2011-11-29 14:57:00,6,2364.25,1.45,35.400000000000006,16.3,10,0.33,1,1,Champions / Loyal
15756.0,2011-10-09 13:30:00,4,532.96,0.39,12.75,2.08,61,2.0,1,2,Recent / Potential Loyal
15757.0,2011-10-05 12:14:00,2,714.42,5.04,35.7,15.0,65,2.14,1,2,Recent / Potential Loyal
15758.0,2011-11-15 10:48:00,1,205.25,15.0,34.0,17.85,24,0.79,1,3,At Risk / Occasional
15759.0,2011-05-05 15:13:00,3,253.04,5.04,68.0,35.400000000000006,218,7.16,1,0,Lost / Low Value
15762.0,2011-10-05 16:15:00,2,583.75,6.64,25.5,16.95,65,2.14,1,2,Recent / Potential Loyal
15763.0,2011-11-08 09:44:00,2,1086.92,9.95,79.9,16.5,31,1.02,1,2,Recent / Potential Loyal
15764.0,2011-09-12 17:58:00,6,3279.97,1.25,178.75,15.9,88,2.89,1,2,Recent / Potential Loyal
15766.0,2011-10-06 17:03:00,1,315.06,10.08,61.199999999999996,16.5,64,2.1,1,3,At Risk / Occasional
15768.0,2011-08-16 10:48:00,3,621.8299999999999,8.5,250.0,14.850000000000001,115,3.78,1,2,Recent / Potential Loyal
15773.0,2011-12-04 12:48:00,1,635.6800000000001,7.08,488.16,19.5,5,0.16,1,3,At Risk / Occasional
15774.0,2011-10-02 12:04:00,1,270.8,1.65,25.5,8.5,68,2.23,1,3,At Risk / Occasional
15775.0,2011-04-08 12:56:00,1,104.9,10.2,17.700000000000003,15.0,245,8.05,1,0,Lost / Low Value
15776.0,2011-07-29 13:46:00,1,241.62,6.84,25.5,12.2,133,4.37,1,0,Lost / Low Value
15777.0,2011-04-12 16:43:00,4,1047.11,9.95,285.59999999999997,17.700000000000003,241,7.92,1,2,Recent / Potential Loyal
15780.0,2011-06-09 12:01:00,3,475.28000000000003,6.6000000000000005,30.599999999999998,15.9,183,6.01,1,2,Recent / Potential Loyal
15781.0,2011-11-14 14:57:00,3,345.46,9.36,35.400000000000006,15.45,25,0.82,1,3,At Risk / Occasional
